market,channel,price,valid_from,valid_until,product_id
DE,zalando.de,140.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669217
DE,zalando.de,140.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668643
DE,zalando.de,140.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669917
DE,zalando.de,140.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668520
DE,zalando.de,140.0,2023-06-19 00:00:00,2023-07-19 00:00:00,670166
DE,zalando.de,140.0,2023-06-19 00:00:00,2023-07-19 00:00:00,670332
DE,zalando.de,140.0,2023-06-19 00:00:00,2023-07-19 00:00:00,670311
DE,zalando.de,140.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668906
DE,zalando.de,140.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669869
DE,zalando.de,140.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668597
DE,zalando.de,140.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669290
DE,zalando.de,140.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669331
DE,zalando.de,140.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669635
DE,zalando.de,140.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669377
DE,zalando.de,140.0,2023-06-19 00:00:00,2023-07-19 00:00:00,667743
DE,zalando.de,140.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668981
DE,myshop.de,140.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668896
DE,myshop.de,140.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669869
DE,myshop.de,140.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668793
DE,myshop.de,140.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669377
DE,myshop.de,140.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668906
DE,myshop.de,140.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669331
DE,myshop.de,140.0,2023-06-19 00:00:00,2023-07-19 00:00:00,667834
DE,myshop.de,140.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668484
DE,myshop.de,140.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669290
DE,myshop.de,140.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668520
DE,myshop.de,140.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669217
DE,myshop.de,140.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668597
DE,myshop.de,140.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668643
DE,myshop.de,140.0,2023-06-19 00:00:00,2023-07-19 00:00:00,670245
DE,myshop.de,140.0,2023-06-19 00:00:00,2023-07-19 00:00:00,670332
DE,myshop.de,140.0,2023-06-19 00:00:00,2023-07-19 00:00:00,670166
DE,myshop.de,140.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669917
DE,myshop.de,140.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669040
DE,myshop.de,140.0,2023-06-19 00:00:00,2023-07-19 00:00:00,670311
DE,myshop.de,140.0,2023-06-19 00:00:00,2023-07-19 00:00:00,667743
DE,myshop.de,140.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668533
DE,myshop.de,140.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669635
US,amazon.com,140.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668533
US,myshop.com,140.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668793
DE,myshop.de,140.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668981
US,myshop.com,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,670382
US,amazon.com,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,670382
US,amazon.com,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,667877
US,amazon.com,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669378
US,amazon.com,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669266
US,amazon.com,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669933
US,amazon.com,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669384
US,amazon.com,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669862
US,amazon.com,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669201
US,amazon.com,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669338
US,amazon.com,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,667770
US,amazon.com,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,670170
US,amazon.com,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668266
US,amazon.com,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,667950
US,amazon.com,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668850
US,amazon.com,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668874
US,amazon.com,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668716
US,amazon.com,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668867
US,amazon.com,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668670
US,amazon.com,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668334
US,myshop.com,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669201
US,myshop.com,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,667770
US,myshop.com,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,667950
US,myshop.com,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668716
US,myshop.com,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668874
US,myshop.com,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668670
US,myshop.com,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,670170
US,myshop.com,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669933
US,myshop.com,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,667877
US,myshop.com,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668135
US,myshop.com,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669862
US,myshop.com,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669384
US,myshop.com,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669266
US,myshop.com,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668266
US,myshop.com,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669378
US,myshop.com,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668850
US,myshop.com,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669338
US,myshop.com,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668867
US,myshop.com,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668334
US,amazon.com,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668135
DE,myshop.de,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668135
DE,zalando.de,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669201
DE,zalando.de,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669266
DE,zalando.de,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669933
DE,zalando.de,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,670382
DE,zalando.de,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,667950
DE,zalando.de,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668135
DE,zalando.de,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669378
DE,zalando.de,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669384
DE,zalando.de,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,667770
DE,zalando.de,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668867
DE,zalando.de,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,670170
DE,zalando.de,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668266
DE,zalando.de,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668850
DE,zalando.de,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668334
DE,zalando.de,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669338
DE,zalando.de,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668874
DE,zalando.de,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,667877
DE,zalando.de,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668716
DE,zalando.de,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669862
DE,zalando.de,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668670
DE,myshop.de,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,667877
DE,myshop.de,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669266
DE,myshop.de,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668670
DE,myshop.de,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668867
DE,myshop.de,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669201
DE,myshop.de,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,667950
DE,myshop.de,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,670170
DE,myshop.de,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669384
DE,myshop.de,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668874
DE,myshop.de,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,667770
DE,myshop.de,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669862
DE,myshop.de,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668266
DE,myshop.de,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669338
DE,myshop.de,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669378
DE,myshop.de,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668716
DE,myshop.de,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668334
DE,myshop.de,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,670382
DE,myshop.de,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668850
DE,myshop.de,169.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669933
US,myshop.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668191
US,myshop.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669183
US,myshop.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,670211
US,myshop.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668727
US,myshop.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,667827
US,myshop.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,667851
US,myshop.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669115
US,myshop.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668263
US,myshop.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,670357
US,myshop.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669557
US,myshop.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668216
US,myshop.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,667700
US,myshop.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,667900
US,myshop.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668290
US,myshop.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669024
US,myshop.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668352
US,myshop.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668238
US,myshop.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669749
US,myshop.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668543
US,myshop.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668790
US,myshop.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668300
US,myshop.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668559
US,myshop.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,670272
US,myshop.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669806
US,myshop.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669006
US,myshop.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669390
US,myshop.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668746
US,myshop.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668821
US,myshop.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,667872
US,myshop.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669550
DE,myshop.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669006
DE,myshop.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,667827
DE,zalando.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668263
DE,zalando.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669550
DE,zalando.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669183
DE,zalando.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669390
DE,zalando.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668238
DE,zalando.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669749
DE,zalando.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,670357
DE,zalando.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669806
DE,zalando.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,667900
DE,zalando.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668559
DE,zalando.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668300
DE,zalando.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668790
DE,zalando.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668543
DE,zalando.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668821
DE,zalando.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669024
DE,zalando.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,670211
DE,zalando.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,670272
DE,zalando.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,667851
DE,zalando.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669006
DE,zalando.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668746
DE,zalando.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669557
DE,zalando.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669115
DE,zalando.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668352
DE,zalando.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668216
DE,zalando.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,667872
DE,zalando.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668290
DE,zalando.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,667700
DE,zalando.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668191
DE,zalando.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668727
DE,zalando.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,667827
US,amazon.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668263
US,amazon.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668559
US,amazon.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669006
US,amazon.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669183
US,amazon.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,667700
US,amazon.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669550
US,amazon.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,667851
US,amazon.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,670272
US,amazon.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668300
US,amazon.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668543
US,amazon.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,670211
US,amazon.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669024
US,amazon.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668238
US,amazon.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669749
US,amazon.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668290
US,amazon.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668216
US,amazon.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,670357
US,amazon.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,667827
US,amazon.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669806
US,amazon.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669390
US,amazon.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,667872
US,amazon.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669557
US,amazon.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669115
US,amazon.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668746
US,amazon.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668727
US,amazon.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668352
US,amazon.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668790
US,amazon.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668821
US,amazon.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668191
US,amazon.com,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,667900
DE,myshop.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668300
DE,myshop.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668727
DE,myshop.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668746
DE,myshop.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669024
DE,myshop.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,670211
DE,myshop.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,670357
DE,myshop.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668238
DE,myshop.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668821
DE,myshop.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,667700
DE,myshop.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668352
DE,myshop.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668559
DE,myshop.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669183
DE,myshop.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669749
DE,myshop.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,667851
DE,myshop.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,667900
DE,myshop.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669115
DE,myshop.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669390
DE,myshop.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668191
DE,myshop.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668216
DE,myshop.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,670272
DE,myshop.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669550
DE,myshop.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669557
DE,myshop.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668790
DE,myshop.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668290
DE,myshop.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669806
DE,myshop.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,667872
DE,myshop.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668543
DE,myshop.de,176.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668263
DE,zalando.de,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669583
US,amazon.com,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668141
US,amazon.com,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668641
US,myshop.com,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669756
US,myshop.com,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668884
US,myshop.com,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668493
US,myshop.com,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668938
US,myshop.com,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,667805
US,myshop.com,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,670056
US,myshop.com,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669734
US,myshop.com,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,667990
US,myshop.com,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668517
US,myshop.com,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668005
US,myshop.com,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668503
US,myshop.com,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668320
US,myshop.com,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669350
US,myshop.com,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668641
US,myshop.com,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,667830
US,myshop.com,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669583
US,myshop.com,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,670136
US,myshop.com,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668858
US,myshop.com,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668576
US,myshop.com,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669323
US,myshop.com,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668034
US,myshop.com,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668965
US,myshop.com,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669409
US,myshop.com,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668008
US,myshop.com,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668740
DE,zalando.de,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,670056
DE,zalando.de,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,670052
DE,zalando.de,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668141
DE,zalando.de,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668576
DE,zalando.de,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,667805
DE,zalando.de,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668517
DE,zalando.de,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668320
DE,zalando.de,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668493
DE,zalando.de,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668740
DE,zalando.de,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668641
DE,zalando.de,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668008
DE,zalando.de,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,667830
DE,zalando.de,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,667990
DE,zalando.de,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668889
DE,zalando.de,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668884
DE,zalando.de,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669734
DE,zalando.de,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669350
DE,zalando.de,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668858
DE,zalando.de,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669756
DE,zalando.de,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668965
DE,zalando.de,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,670136
DE,zalando.de,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669323
DE,zalando.de,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669409
DE,zalando.de,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668503
DE,zalando.de,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668005
DE,zalando.de,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668938
DE,zalando.de,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668034
US,amazon.com,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668034
US,amazon.com,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669409
US,amazon.com,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669350
US,amazon.com,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668740
US,amazon.com,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669583
US,amazon.com,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668858
US,amazon.com,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668008
US,amazon.com,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668965
US,amazon.com,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669734
US,amazon.com,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668938
US,amazon.com,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,667830
US,amazon.com,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668493
US,amazon.com,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668517
US,amazon.com,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,667805
US,amazon.com,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669756
US,amazon.com,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,667990
US,amazon.com,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668005
US,amazon.com,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,670136
US,amazon.com,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668576
US,amazon.com,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668503
US,amazon.com,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669323
US,amazon.com,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,670056
US,amazon.com,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,670052
US,amazon.com,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668884
US,amazon.com,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668889
US,amazon.com,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668320
US,myshop.com,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668141
US,myshop.com,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,670052
US,myshop.com,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668889
DE,myshop.de,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668034
DE,myshop.de,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,667830
DE,myshop.de,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668517
DE,myshop.de,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668576
DE,myshop.de,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669734
DE,myshop.de,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,670136
DE,myshop.de,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669409
DE,myshop.de,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668938
DE,myshop.de,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,667805
DE,myshop.de,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,669583
DE,myshop.de,184.0,2023-06-19 00:00:00,2023-07-19 00:00:00,668641
